Id;Data;Hora;Hour;Type;Operador;Categoria;Classe;Adults;Children;Bebies;Local Recolha;GPS Recolha;Local Entrega;GPS Entrega;Duration;Distance;Price
AT037735;06/06/2024;17:50;17;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;4;3;0;Slide & Splash;37.1414401,-8.4767823;Alfagar;37.0903633,-8.2093686;00:28;32;55,00
AT037771;06/06/2024;18:00;18;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;2;2;0;Zoomarine-Guia;37.1274473,-8.313571399999999;Alto da Colina;37.0941384,-8.209068499999999;00:19;13;25,00
AT037801;06/06/2024;18:15;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;3;0;1;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT037800;06/06/2024;18:15;18;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Alfagar;37.0903633,-8.2093686;Oura - New Town;37.0862392,-8.223698299999999;00:05;2;6,00
AT037802;06/06/2024;18:25;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;2;0;Alto da Colina;37.0941384, -8.209068499999999;Oura - New Town;37.0862392, -8.223698299999999;00:05;2;6,00
AT037803;06/06/2024;18:35;18;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;1;0;Alfagar;37.0903633,-8.2093686;Old Town - Albufeira;37.091608,-8.254527;00:07;4;8,00
AT037804;06/06/2024;18:40;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;2;0;Alto da Colina;37.0941384, -8.209068499999999;Oura - New Town;37.0862392, -8.223698299999999;00:05;2;6,00
AT037805;06/06/2024;18:50;18;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;4;0;1;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;10,00
AT037809;06/06/2024;19:00;19;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;37.0903633,-8.2093686;Old Town - Albufeira;37.0915447,-8.2546965;00:07;4;8,00
AT037807;06/06/2024;19:00;19;;Alto da Colina;Interzone;5 - 8 Pax;3;1;1;Alto da Colina;37.0941384, -8.209068499999999;Marina-Albufeira;37.0839339, -8.2708975;00:20;8;20,00
AT037808;06/06/2024;19:10;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;3;0;0;Alto da Colina;37.0941384,-8.209068499999999;Old Town - Albufeira;37.091608,-8.254527;00:07;4;8,00
AT037810;06/06/2024;19:30;19;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;37.0903633,-8.2093686;Old Town - Albufeira;37.091608,-8.254527;00:07;4;8,00
AT037811;06/06/2024;19:40;19;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;8;0;0;Marina-Albufeira;37.0839339,-8.2708975;Alto da Colina;37.0941384,-8.209068499999999;00:20;8;20,00
AT037812;06/06/2024;19:45;19;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;7;0;0;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.091608, -8.254527;00:07;4;10,00
AT037813;06/06/2024;19:46;19;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT036751;06/06/2024;20:10;20;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;4;0;0;Faro Airport;;Alfagar;;00:35;38;65,00
AT037816;06/06/2024;20:20;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Oura - New Town;37.0862392,-8.223698299999999;Alfagar;37.0903633,-8.2093686;00:05;2;6,00
AT037052;06/06/2024;20:25;20;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Faro Airport;;Alfagar;;00:35;38;55,00
AT037817;06/06/2024;20:35;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;1;Old Town - Albufeira;37.091608,-8.254527;Alto da Colina;37.0941384,-8.209068499999999;00:07;4;15,00
AT037820;06/06/2024;21:30;21;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;3;1;1;Marina-Albufeira;37.0839339,-8.2708975;Alto da Colina;37.0941384,-8.209068499999999;00:20;8;20,00
AT037821;06/06/2024;21:50;21;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Old Town - Albufeira;37.091608, -8.254527;Alfagar;37.0903633, -8.2093686;00:07;4;8,00
AT037823;06/06/2024;22:20;22;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;0;Old Town - Albufeira;37.091608,-8.254527;Alfagar;37.0903633,-8.2093686;00:07;4;8,00
AT036859;07/06/2024;05:35;5;Partida;Website;Airport Transfer;Airport Transfer 4-8PAX;3;3;0;Alto da Colina;;Faro Airport;;00:35;38;71,50
AT035518;07/06/2024;06:45;6;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Alfagar;;Faro Airport;;00:35;38;65,00
AT037751;07/06/2024;08:45;8;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Alfagar;;Faro Airport;;00:35;38;65,00
AT037824;07/06/2024;09:25;9;;Alto da Colina;Interzone;1 - 4 Pax;4;0;0;Alto da Colina;37.0941384, -8.209068499999999;Albufeira;37.089177, -8.2474406;00:10;4,6;10,00
AT037766;07/06/2024;09:30;9;;Alto da Colina;Parques Tem?ticos;5 - 8 Pax;6;1;0;Alto da Colina;37.0941384,-8.209068499999999;Zoomarine-Guia;37.1274473,-8.313571399999999;00:19;13;30,00
AT037826;07/06/2024;09:50;9;;Alto da Colina;Parques Tem?ticos;5 - 8 Pax;8;0;0;Alto da Colina;37.0941384, -8.209068499999999;Zoomarine-Guia;37.1274473, -8.313571399999999;00:19;13;30,00
AT037827;07/06/2024;09:55;9;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Alfagar;37.0903633,-8.2093686;Old Town - Albufeira;37.091608,-8.254527;00:07;4;8,00
AT037828;07/06/2024;09:55;9;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;1;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT035215;07/06/2024;10:00;10;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;0;1;Alfagar;;Faro Airport;;00:35;38;0,00
AT037831;07/06/2024;10:05;10;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;4;1;1;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;10,00
AT037832;07/06/2024;10:15;10;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;3;0;1;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT037829;07/06/2024;10:30;10;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;2;1;0;Alto da Colina;37.0941384,-8.209068499999999;Zoomarine-Guia;37.1274473,-8.313571399999999;00:19;13;25,00
AT037835;07/06/2024;10:35;10;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Zoomarine-Guia;37.1274473,-8.313571399999999;00:19;13;30,00
AT037833;07/06/2024;10:35;10;;Alto da Colina;Parques Tem?ticos;5 - 8 Pax;5;1;1;Alto da Colina;37.0941384, -8.209068499999999;Zoomarine-Guia;37.1274473, -8.313571399999999;00:19;13;30,00
AT037822;07/06/2024;11:00;11;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;37.0903633,-8.2093686;Old Town - Albufeira;37.091608,-8.254527;00:07;4;8,00
AT037838;07/06/2024;11:05;11;;Alto da Colina;Parques Tem?ticos;5 - 8 Pax;7;0;0;Alto da Colina;37.0941384, -8.209068499999999;Slide & Splash;37.1414401, -8.4767823;00:28;32;55,00
AT037837;07/06/2024;11:10;11;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;4;0;1;Alto da Colina;37.0941384, -8.209068499999999;Mar Shopping;37.0975, -7.997944;00:28;28,8;60,00
AT033510;07/06/2024;11:15;11;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Faro Airport;37.0222849,-7.963351899999999;Alfagar;37.0903633,-8.2093686;00:35;38;104,50
AT037841;07/06/2024;11:15;11;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Alfagar;37.0903633, -8.2093686;Zoomarine-Guia;37.1274473, -8.313571399999999;00:19;13;25,00
AT037324;07/06/2024;11:20;11;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;3;2;0;Faro Airport;;Alfagar;;00:35;38;123,50
AT037717;07/06/2024;11:50;11;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;1;3;0;Faro Airport;37.02305399999999,-7.970688;Alfagar;37.0903633,-8.2093686;00:35;38;129,70
AT037843;07/06/2024;11:55;11;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;0;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT037844;07/06/2024;12:05;12;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;1;1;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT037845;07/06/2024;12:20;12;;Alto da Colina;Interzone;1 - 4 Pax;3;1;0;Alto da Colina;37.0941384, -8.209068499999999;Marina-Albufeira;37.0839339, -8.2708975;00:20;8;15,00
AT032270;07/06/2024;12:30;12;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Alfagar;37.0179538,-7.930834000000001;Faro Airport;37.0206047,-7.968698099999999;00:35;38;65,00
AT037846;07/06/2024;12:45;12;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;1;0;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT037850;07/06/2024;13:05;13;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Old Town - Albufeira;37.091608, -8.254527;Alto da Colina;37.0941384, -8.209068499999999;00:07;4;8,00
AT037852;07/06/2024;13:25;13;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;2;0;Old Town - Albufeira;37.091608,-8.254527;Alto da Colina;37.0941384,-8.209068499999999;00:07;4;8,00
AT037851;07/06/2024;13:25;13;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;0;Old Town - Albufeira;37.091608, -8.254527;Alfagar;37.0903633, -8.2093686;00:07;4;8,00
AT037070;07/06/2024;13:30;13;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;2;2;Faro Airport;;Alfagar;;00:35;38;65,00
AT037856;07/06/2024;14:05;14;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Old Town - Albufeira;37.091608, -8.254527;Alfagar;37.0903633, -8.2093686;00:07;4;8,00
AT037859;07/06/2024;14:20;14;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Old Town - Albufeira;37.091608, -8.254527;Alfagar;37.0903633, -8.2093686;00:07;4;8,00
AT037860;07/06/2024;14:35;14;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;3;0;0;Alto da Colina;37.0941384,-8.209068499999999;Oura - New Town;37.0862392,-8.223698299999999;00:05;2;6,00
AT037862;07/06/2024;14:55;14;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;2;3;0;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.091608, -8.254527;00:07;4;10,00
AT037861;07/06/2024;15:20;15;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;4;0;1;Mar Shopping;37.0975,-7.997944;Alto da Colina;37.0941384,-8.209068499999999;00:28;28,3;60,00
AT035216;07/06/2024;15:30;15;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Faro Airport;;Alfagar;;00:35;38;123,50
AT037863;07/06/2024;15:30;15;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;1;0;Old Town - Albufeira;37.091608, -8.254527;Alfagar;37.0903633, -8.2093686;00:07;4;8,00
AT037767;07/06/2024;16:00;16;;Alto da Colina;Parques Tem?ticos;5 - 8 Pax;6;1;0;Zoomarine-Guia;37.1274473,-8.313571399999999;Alto da Colina;37.0941384,-8.209068499999999;00:19;13;30,00
AT037806;07/06/2024;16:00;16;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;3;3;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.02305399999999,-7.970688;00:35;38;65,00
AT037842;07/06/2024;16:45;16;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Zoomarine-Guia;37.1274473,-8.313571399999999;Alfagar;37.0903633,-8.2093686;00:19;13;25,00
AT037839;07/06/2024;17:00;17;;Alto da Colina;Parques Tem?ticos;5 - 8 Pax;7;0;0;Slide & Splash;37.1414401, -8.4767823;Alto da Colina;37.0941384, -8.209068499999999;00:28;32;55,00
AT037874;07/06/2024;17:20;17;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;0;Oura - New Town;37.0862392,-8.223698299999999;Alto da Colina;37.0941384,-8.209068499999999;00:05;2;6,00
AT037830;07/06/2024;17:30;17;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;2;1;0;Zoomarine-Guia;37.1274473,-8.313571399999999;Alto da Colina;37.0941384,-8.209068499999999;00:19;13;25,00
AT037877;07/06/2024;17:40;17;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;2;0;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT037834;07/06/2024;18:00;18;;Alto da Colina;Parques Tem?ticos;5 - 8 Pax;5;1;1;Zoomarine-Guia;37.1274473,-8.313571399999999;Alto da Colina;37.0941384,-8.209068499999999;00:19;13;30,00
AT037836;07/06/2024;18:00;18;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;2;0;0;Zoomarine-Guia;37.1274473,-8.313571399999999;Alto da Colina;37.0941384,-8.209068499999999;00:19;13;25,00
AT037880;07/06/2024;18:05;18;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;1;0;Alfagar;37.0903633,-8.2093686;Oura - New Town;37.0862392,-8.223698299999999;00:05;2;6,00
AT037882;07/06/2024;18:10;18;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT037881;07/06/2024;18:20;18;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;2;3;0;Old Town - Albufeira;37.091608,-8.254527;Alfagar;37.0903633,-8.2093686;00:07;4;10,00
AT037875;07/06/2024;18:20;18;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Carvoeiro;37.0971415,-8.4710317;00:35;36,8;45,00
AT037883;07/06/2024;18:35;18;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;4;0;1;Alto da Colina;37.0941384, -8.209068499999999;Oura - New Town;37.0862392, -8.223698299999999;00:05;2;8,00
AT026130;07/06/2024;18:50;18;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Faro Airport;37.0204577,-7.968268699999999;Alfagar;37.0937458,-8.2097049;00:35;38;65,00
AT037886;07/06/2024;19:00;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;1;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT037651;07/06/2024;19:15;19;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;4;0;1;Faro Airport;37.02305399999999,-7.970688;Alfagar;37.0903633,-8.2093686;00:35;38;65,00
AT037887;07/06/2024;19:20;19;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;37.0903633,-8.2093686;Old Town - Albufeira;37.091608,-8.254527;00:07;4;8,00
AT037888;07/06/2024;19:20;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;2;0;Alto da Colina;37.0941384,-8.209068499999999;Oura - New Town;37.0862392,-8.223698299999999;00:05;2;6,00
AT037891;07/06/2024;19:30;19;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;5;0;0;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.091608, -8.254527;00:07;4;10,00
AT037889;07/06/2024;19:30;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;0;Alto da Colina;37.0941384,-8.209068499999999;Old Town - Albufeira;37.091608,-8.254527;00:07;4;8,00
AT037890;07/06/2024;19:50;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;3;0;0;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT037892;07/06/2024;19:55;19;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;37.0903633,-8.2093686;Old Town - Albufeira;37.091608,-8.254527;00:07;4;8,00
AT037893;07/06/2024;20:00;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;37.0903633, -8.2093686;Oura - New Town;37.0862392, -8.223698299999999;00:05;2;6,00
AT037894;07/06/2024;20:10;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;1;0;Oura - New Town;37.0862392,-8.223698299999999;Alfagar;37.0903633,-8.2093686;00:05;2;6,00
AT037897;07/06/2024;20:30;20;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;2;2;1;Alfagar;37.0903633, -8.2093686;Olhos de ?gua;37.1016783, -8.1846768;00:05;3;8,00
AT037900;07/06/2024;21:00;21;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;1;Old Town - Albufeira;37.091608, -8.254527;Alto da Colina;37.0941384, -8.209068499999999;00:07;4;8,00
AT037901;07/06/2024;21:10;21;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;5;0;0;Old Town - Albufeira;37.091608,-8.254527;Alfagar;37.0903633,-8.2093686;00:07;4;10,00
AT037903;07/06/2024;21:25;21;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Old Town - Albufeira;37.091608,-8.254527;Alto da Colina;37.0942268,-8.2100467;00:07;4;8,00
AT037904;07/06/2024;21:40;21;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;2;0;Old Town - Albufeira;37.091608, -8.254527;Alfagar;37.0903633, -8.2093686;00:07;4;8,00
AT037902;07/06/2024;21:45;21;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Old Town - Albufeira;37.091608,-8.254527;Alfagar;37.0903633,-8.2093686;00:07;4;8,00
AT037632;07/06/2024;22:25;22;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;4;1;0;Faro Airport;37.02305399999999,-7.970688;Alfagar;37.0903633,-8.2093686;00:35;38;65,00
AT037906;07/06/2024;22:30;22;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;2;3;0;Olhos de ?gua;37.1016783, -8.1846768;Alfagar;37.0903633, -8.2093686;00:05;3;8,00
AT037876;07/06/2024;22:40;22;;Alto da Colina;Interzone;1 - 4 Pax;2;0;0;Carvoeiro;37.0971415,-8.4710317;Alto da Colina;37.0941384,-8.209068499999999;00:35;36,4;45,00
AT033347;08/06/2024;05:30;5;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Alfagar;37.091469,-8.209299999999999;Faro Airport;37.0222849,-7.963351899999999;00:35;38;55,00
AT037853;08/06/2024;07:15;7;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;3;1;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.02305399999999,-7.970688;00:35;38;65,00
AT033313;08/06/2024;08:15;8;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;4;2;1;Alfagar;37.091469,-8.209299999999999;Faro Airport;37.0222849,-7.963351899999999;00:35;38;65,00
AT037908;08/06/2024;08:55;8;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;0;Alto da Colina;37.0941384,-8.209068499999999;Oura - New Town;37.2500926,-8.398252800000002;00:05;2;6,00
AT037907;08/06/2024;09:00;9;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;2;0;Alto da Colina;37.0941384,-8.209068499999999;Oura - New Town;37.2500926,-8.398252800000002;00:05;2;6,00
AT037909;08/06/2024;09:00;9;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;0;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT037912;08/06/2024;09:35;9;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Oura - New Town;37.0862392, -8.223698299999999;Alto da Colina;37.0941384, -8.209068499999999;00:05;2;6,00
AT035977;08/06/2024;09:45;9;Partida;Website;Airport Transfer;Airport Transfer 4-8PAX;4;1;1;Alfagar;;Faro Airport;;00:35;38;65,00
AT037872;08/06/2024;09:45;9;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Alfagar;37.0903633,-8.2093686;Aquashow;37.09105100000001,-8.073170000000001;00:20;17;35,00
AT037913;08/06/2024;10:00;10;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;1;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT037910;08/06/2024;10:15;10;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Alfagar;37.0903633,-8.2093686;Zoomarine-Guia;37.1274473,-8.313571399999999;00:19;13;25,00
AT037917;08/06/2024;11:04;11;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;4;0;0;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT037557;08/06/2024;11:10;11;Chegada;Website;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Faro Airport;37.02233349999999,-7.9710743;Alfagar;37.0911794,-8.2095811;00:35;38;55,00
AT037825;08/06/2024;11:15;11;;Ticket-SHOP;Interzone;1 - 4 Pax;2;2;0;Alto da Colina;37.0941384,-8.209068499999999;Marina-Albufeira;37.0847517,-8.2708318;00:20;8;15,00
AT037918;08/06/2024;11:48;11;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;1;0;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT037919;08/06/2024;12:00;12;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;37.0903633, -8.2093686;Oura - New Town;37.0862392, -8.223698299999999;00:05;2;6,00
AT037920;08/06/2024;12:35;12;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;0;Old Town - Albufeira;37.091608, -8.254527;Alto da Colina;37.0941384, -8.209068499999999;00:07;4;8,00
AT037922;08/06/2024;13:20;13;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;5;0;0;Alfagar;37.0903633, -8.2093686;Marina-Albufeira;37.0839339, -8.2708975;00:15;9;20,00
AT034850;08/06/2024;13:35;13;Chegada;Website;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Faro Airport;;Alfagar;;00:35;38;65,00
AT037923;08/06/2024;14:14;14;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;37.0941384,-8.209068499999999;Old Town - Albufeira;37.091608,-8.254527;00:07;4;8,00
AT037921;08/06/2024;14:30;14;Partida;Alto da Colina;Airport Transfer;Airport Transfer 4-8PAX;4;1;2;Alto da Colina;37.0941384, -8.209068499999999;Faro Airport;37.02305399999999, -7.970688;00:35;38;65,00
AT037924;08/06/2024;14:50;14;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;37.0903633, -8.2093686;Oura - New Town;37.0862392, -8.223698299999999;00:05;2;6,00
AT036813;08/06/2024;14:50;14;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;3;2;0;Faro Airport;;Alfagar;;00:35;38;123,50
AT037914;08/06/2024;15:00;15;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;1;Alfagar;37.0903633, -8.2093686;Alvor;37.1305242, -8.593426599999999;00:37;46;65,00
AT037925;08/06/2024;15:10;15;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Old Town - Albufeira;37.091608,-8.254527;Alto da Colina;37.0941384,-8.209068499999999;00:07;4;8,00
AT037926;08/06/2024;15:25;15;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;4;0;0;Marina-Albufeira;37.0839339, -8.2708975;Alfagar;37.0903633, -8.2093686;00:15;9;15,00
AT037911;08/06/2024;16:30;16;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Zoomarine-Guia;37.1274473,-8.313571399999999;Alfagar;37.0903633,-8.2093686;00:19;13;25,00
AT037930;08/06/2024;16:40;16;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;37.0903633, -8.2093686;Oura - New Town;37.0862392, -8.223698299999999;00:05;2;6,00
AT037932;08/06/2024;16:50;16;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Alto da Colina;37.0941384, -8.209068499999999;Oura - New Town;37.2500926, -8.398252800000002;00:05;2;6,00
AT036764;08/06/2024;16:50;16;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;1;2;0;Faro Airport;;Alto da Colina;;00:35;38;55,00
AT034940;08/06/2024;17:05;17;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;4;0;0;Faro Airport;;Alfagar;;00:35;38;65,00
AT037933;08/06/2024;17:10;17;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;4;0;1;Alto da Colina;37.0941384, -8.209068499999999;Oura - New Town;37.0862392, -8.223698299999999;00:05;2;10,00
AT037935;08/06/2024;17:27;17;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;37.0903633, -8.2093686;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
AT037265;08/06/2024;17:40;17;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Alfagar;;Faro Airport;;00:35;38;0,00
AT037934;08/06/2024;17:45;17;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;5;0;0;Marina-Albufeira;37.0839339,-8.2708975;Alfagar;37.0903633,-8.2093686;00:15;9;20,00
AT037871;08/06/2024;17:50;17;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;3;0;1;Faro Airport;37.02305399999999,-7.970688;Alfagar;37.0903633,-8.2093686;00:35;38;65,00
AT037936;08/06/2024;18:00;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;37.0941384, -8.209068499999999;Old Town - Albufeira;37.091608, -8.254527;00:07;4;8,00
